row_number,reason,raw_row
167918,billing_npi;servicing_npi,A145323800|A145323800|T2016|2019-04|77|2238|524939.70
168072,servicing_npi,1154496008|A423525800|S5140|2021-04|69|2134|524655.23
168147,servicing_npi,1972678829|A423525800|S5140|2021-05|52|1535|524497.43
168158,servicing_npi,1992837033|A302139400|T1019|2020-08|205|6021|524454.29
168169,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-03|61|1927|524432.65
168188,billing_npi;servicing_npi,A180173201|A180173201|T1016|2019-08|1960|9147|524391.81
168193,billing_npi;servicing_npi,A145323800|A145323800|T2016|2018-08|77|2304|524385.93
168265,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-05|68|1988|524198.57
168317,servicing_npi,1972678266|A423525800|S5140|2020-06|58|2561|524074.82
168330,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-08|1010|1013|524051.60
168405,servicing_npi,1093834020|A397151100|S5170|2019-06|3265|89564|523874.57
168407,billing_npi;servicing_npi,A903215100|A903215100|T2016|2019-02|65|1814|523873.81
168525,servicing_npi,1316012263|A423525800|S5140|2020-07|53|1795|523628.97
168527,billing_npi;servicing_npi,A145323800|A145323800|T2016|2019-09|76|2252|523620.50
168836,servicing_npi,1881946564|A397151100|T2016|2018-08|81|2440|522862.24
169125,billing_npi;servicing_npi,A356797400|A356797400|S5140|2019-06|52|1436|522129.34
169168,servicing_npi,1831264290|A423525800|T2016|2021-03|75|2183|522032.84
169314,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-08|2521|12958|521737.29
169329,servicing_npi,1992837033|A302139400|T1019|2022-02|200|5398|521703.65
169378,servicing_npi,1477628758|A423525800|S5140|2018-11|66|1935|521599.29
169500,servicing_npi,1962529289|A477415400|T1019|2021-12|210|6991|521376.34
169681,billing_npi;servicing_npi,A452025400|A452025400|T2016|2019-06|66|1925|520984.27
169816,billing_npi;servicing_npi,A528316700|A528316700|T2016|2018-11|89|2359|520710.51
169899,servicing_npi,1972678266|A423525800|S5140|2020-10|58|2676|520553.87
169977,billing_npi;servicing_npi,A452025400|A452025400|T2016|2019-09|66|1920|520390.74
169986,billing_npi;servicing_npi,A931717100|A423525800|S5140|2018-08|83|2530|520358.97
170054,servicing_npi,1417080730|M968128100|T1018|2018-12|350|5374|520189.04
170382,servicing_npi,1992837033|A302139400|T1019|2020-09|208|5895|519509.79
170405,servicing_npi,1063568574|A268453200|T1016|2019-07|1816|8243|519466.01
170589,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-01|62|1828|519012.81
170619,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-09|1019|1022|518950.35
170693,servicing_npi,1093834020|A397151100|S5170|2019-04|3181|88349|518763.79
170708,servicing_npi,1093792350|A304140100|U0003|2022-01|4001|7350|518730.00
170757,servicing_npi,1063568574|A268453200|T1016|2018-11|1952|8823|518618.35
171028,billing_npi;servicing_npi,A903215100|A903215100|T2016|2018-01|63|1867|517945.02
171366,servicing_npi,1467598730|A397151100|97153|2021-09|113|7032|517296.75
171367,billing_npi;servicing_npi,A145323800|A145323800|T2016|2018-12|76|2305|517294.17
171391,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-05|89|2583|517234.71
171404,servicing_npi,1467598730|A397151100|97153|2021-01|126|7824|517218.49
171423,servicing_npi,1972678266|A423525800|S5140|2020-03|58|2051|517180.64
171430,servicing_npi,1306912282|A423525800|S5140|2019-06|63|1836|517153.73
171448,billing_npi;servicing_npi,A356797400|A356797400|S5140|2019-01|52|1536|517117.58
171453,billing_npi;servicing_npi,A954660000|A268453200|S5140|2019-08|55|1575|517110.48
171708,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-11|993|1000|516629.30
171912,billing_npi;servicing_npi,A954660000|A268453200|S5140|2019-06|54|1550|516178.78
171960,servicing_npi,1972678266|A423525800|S5140|2019-08|58|3000|516067.22
172006,servicing_npi,1396081667|788265|S0215|2020-03|449|3462|515971.08
172017,servicing_npi,1477628758|A423525800|S5140|2019-04|66|2172|515952.93
172035,billing_npi;servicing_npi,A356797400|A356797400|S5140|2018-09|57|1499|515918.45
172075,servicing_npi,1417316902|A649976700|H0047|2018-08|44|1227|515816.00
172325,servicing_npi,1235218157|A565813600|T1019|2020-09|201|6693|515299.12
172349,servicing_npi,1235218157|A565813600|T1019|2020-10|198|6747|515254.51
172401,servicing_npi,1093834020|A397151100|S5170|2018-12|3090|88965|515151.13
172499,servicing_npi,1972678266|A423525800|S5140|2020-04|57|2033|514971.49
172559,servicing_npi,1992216766|A423525800|S5140|2020-02|77|2168|514857.62
172691,servicing_npi,1881946564|A397151100|S5140|2021-01|89|2718|514574.21
172738,servicing_npi,1962529289|A477415400|T1019|2022-07|197|6554|514493.63
172784,servicing_npi,1235218157|A565813600|T1019|2019-01|207|7056|514393.89
172821,billing_npi;servicing_npi,A356797400|A356797400|S5140|2019-07|51|1430|514326.15
172826,billing_npi;servicing_npi,M440035600|M440035600|T2016|2018-09|62|1925|514318.76
173010,billing_npi;servicing_npi,A954660000|A268453200|S5140|2019-02|58|1515|513990.56
173042,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-05|62|1940|513931.78
173068,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-03|35|1098|513884.27
173211,servicing_npi,1093834020|A397151100|S5170|2018-10|3059|88006|513600.06
173317,servicing_npi,1962529289|A477415400|T1019|2022-03|205|6828|513325.73
173540,billing_npi;servicing_npi,A111107800|A111107800|T1019|2018-02|205|5951|512854.82
173550,servicing_npi,1962529289|A477415400|T1019|2022-01|205|6909|512836.66
173562,servicing_npi,1881946564|A397151100|T2016|2019-04|84|2586|512812.61
173665,servicing_npi,1063568574|A268453200|T1016|2018-07|1820|8267|512576.56
173835,servicing_npi,1316012263|A423525800|S5140|2020-10|53|1700|512215.03
173867,servicing_npi,1316012263|A423525800|S5140|2020-08|54|1707|512150.02
174020,servicing_npi,1154496008|A423525800|T2016|2021-06|53|1587|511829.18
174056,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-07|175|5335|511750.18
174082,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-07|33|1093|511693.61
174263,servicing_npi,1952355877|A268453200|T1019|2021-07|137|5918|511309.99
174621,servicing_npi,1386164366|A565813600|T1013|2020-12|2416|6634|510532.00
174656,servicing_npi,1881946564|A397151100|T2016|2019-03|84|2604|510474.64
174708,servicing_npi,1962529289|A477415400|T1019|2021-11|210|6891|510364.19
174757,billing_npi;servicing_npi,A145323800|A145323800|T2016|2018-07|77|2212|510235.24
174862,servicing_npi,1609923853|A441902000|T1016|2022-06|1803|8927|510030.82
174902,billing_npi;servicing_npi,A472013000|A472013000|T2016|2019-10|65|2449|509947.25
174954,servicing_npi,1992837033|A302139400|T1019|2020-07|202|6008|509868.81
174964,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-03|89|2596|509847.62
174997,billing_npi;servicing_npi,M440035600|M440035600|T2016|2018-03|60|1812|509763.87
175404,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-01|54|470|508835.54
175525,billing_npi;servicing_npi,A954660000|A268453200|S5140|2019-04|53|1506|508589.45
175595,servicing_npi,1386164366|A565813600|T1013|2021-07|2070|6123|508476.89
175667,servicing_npi,1386164366|A565813600|T1013|2021-06|2231|6355|508349.38
175680,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-08|178|5287|508329.73
175781,servicing_npi,1235218157|A565813600|T1019|2020-02|205|6518|508134.83
175825,billing_npi;servicing_npi,A180173201|A180173201|T1016|2019-02|1840|8652|508045.11
175876,servicing_npi,1588276885|A304140100|U0004|2020-12|5247|10570|507915.40
175892,servicing_npi,1992216766|A423525800|S5140|2019-01|73|2222|507885.25
176123,servicing_npi,1154496008|A423525800|S5140|2021-03|61|2002|507406.13
176153,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-01|60|1942|507354.06
176205,billing_npi;servicing_npi,A145323800|A145323800|T2016|2018-09|77|2208|507253.84
176228,servicing_npi,1962529289|A477415400|T1019|2021-10|211|7216|507206.43
176262,billing_npi;servicing_npi,A356797400|A356797400|S5140|2018-10|54|1479|507128.13
176318,servicing_npi,1952355877|A268453200|T1019|2021-08|138|6034|507001.60
176461,servicing_npi,1316012263|A423525800|S5140|2020-05|54|1803|506722.87
176589,servicing_npi,1477628758|A423525800|S5140|2018-02|69|1978|506425.82
176606,billing_npi;servicing_npi,M440035600|M440035600|T2016|2018-11|62|1797|506394.11
176733,servicing_npi,1417080730|M968128100|T1018|2019-03|299|4834|506147.66
177009,servicing_npi,1235218157|A565813600|T1019|2021-01|178|6054|505609.06
177058,servicing_npi,1386164366|A565813600|T1013|2022-04|1628|5535|505487.95
177194,servicing_npi,1952355877|A268453200|T1019|2021-01|134|5566|505218.86
177269,servicing_npi,1063568574|A268453200|T1016|2018-06|1810|8094|505085.06
177327,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-05|77|2329|504965.48
177394,servicing_npi,1881946564|A397151100|S5140|2020-12|82|2492|504816.15
177402,servicing_npi,1306068010|A565813600|T1019|2021-09|214|6631|504793.62
177427,billing_npi;servicing_npi,A945717800|A945717800|T2016|2018-02|78|2163|504749.37
177483,billing_npi;servicing_npi,M440035600|M440035600|T2016|2018-12|63|1769|504653.65
177702,servicing_npi,1477628758|A423525800|S5140|2019-08|67|2509|504187.03
177865,servicing_npi,1386164366|A565813600|T1013|2021-12|1822|5600|503877.77
177955,servicing_npi,1881946564|A397151100|S5140|2020-05|82|2492|503735.77
178048,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-01|178|5301|503539.04
178049,billing_npi;servicing_npi,M440035600|M440035600|T2016|2018-01|60|244|503536.70
178248,billing_npi;servicing_npi,A452025400|A452025400|T2016|2019-02|67|1881|503151.74
178351,billing_npi;servicing_npi,A180173201|A180173201|T1016|2018-02|1942|10484|502944.02
178621,servicing_npi,1992837033|A302139400|T1019|2020-01|197|6004|502420.33
178656,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-08|63|1757|502345.51
178732,servicing_npi,1235218157|A565813600|T1019|2019-06|202|6581|502176.89
178858,servicing_npi,1043385420|A423525800|T2016|2021-04|67|2081|501906.23
178936,servicing_npi,1881946564|A397151100|T2016|2019-05|81|2491|501768.53
179042,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-10|973|978|501561.30
179072,servicing_npi,1992216766|A423525800|S5140|2019-06|77|2330|501509.82
179155,servicing_npi,1992216766|A423525800|S5140|2018-12|73|2275|501363.48
179241,billing_npi;servicing_npi,A528316700|A528316700|T2016|2019-06|88|2262|501212.53
179282,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-07|86|2505|501136.99
179326,servicing_npi,1093834020|A397151100|S5170|2018-08|2996|83054|501055.71
179567,servicing_npi,1952355877|A268453200|T1019|2021-05|137|5884|500574.80
179621,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-07|2502|12029|500473.87
179844,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-07|59|1742|500063.83
179873,servicing_npi,1881946564|A397151100|T2016|2018-09|83|2409|500003.68
179949,servicing_npi,1992837033|A302139400|T1019|2020-03|197|6463|499847.67
180039,servicing_npi,1831264290|A423525800|S5140|2019-12|73|3075|499633.16
180096,billing_npi;servicing_npi,A945717800|A945717800|T2016|2019-09|68|2010|499523.52
180141,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-06|2539|12802|499416.91
180346,billing_npi;servicing_npi,A356797400|A356797400|S5140|2018-02|52|1388|499016.34
180366,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-09|61|1808|498980.69
180486,servicing_npi,1962529289|A477415400|T1019|2020-12|211|7117|498739.81
180488,servicing_npi,1881946564|A397151100|S5140|2020-04|86|2600|498736.87
180497,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-10|86|2528|498727.21
181083,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-03|71|2130|497631.17
181156,billing_npi;servicing_npi,A356797400|A356797400|S5140|2018-12|51|1488|497478.91
181187,servicing_npi,1316012263|A423525800|T2016|2021-05|53|1576|497417.82
181288,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-03|76|2324|497197.28
181545,billing_npi;servicing_npi,A000069800|A000069800|T2023|2019-09|812|818|496761.51
181564,servicing_npi,1134320484|A477415400|T1019|2019-02|311|8148|496712.35
181704,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-01|179|5373|496406.74
181742,servicing_npi,1386164366|A565813600|T1013|2020-01|2588|6928|496348.00
181824,servicing_npi,1972678266|A423525800|S5140|2020-01|57|2092|496206.69
181890,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-04|89|2464|496082.71
181903,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-07|178|5227|496046.50
181913,servicing_npi,1467598730|A397151100|97153|2020-10|101|6613|496032.00
181946,servicing_npi,1093834020|A397151100|S5170|2018-11|3049|84618|495954.93
181966,servicing_npi,1952355877|A035225000|T1019|2022-02|137|7416|495909.75
181978,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-10|75|2316|495894.32
182068,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-03|1066|1070|495742.15
182191,servicing_npi,1316012263|A423525800|S5140|2020-09|52|1694|495511.63
182333,servicing_npi,1467598730|A397151100|97153|2021-06|117|8490|495210.12
182382,servicing_npi,1831386697|A565813600|T1019|2022-01|170|6300|495110.34
182398,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-05|55|1627|495090.10
182510,servicing_npi,1952355877|A268453200|T1019|2021-03|134|5997|494871.05
182517,servicing_npi,1235218157|A565813600|T1019|2019-04|205|6652|494860.70
182576,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-03|182|5242|494727.05
182620,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-03|55|1627|494653.96
182643,servicing_npi,1386164366|A565813600|T1013|2022-03|1684|5490|494611.15
182674,servicing_npi,1316012263|A423525800|S5140|2020-11|52|1586|494554.12
182690,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-05|174|5272|494526.36
182734,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-03|64|1934|494433.71
182768,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-04|65|1928|494384.51
182814,servicing_npi,1447348172|A360524800|97153|2021-11|242|5135|494300.56
182820,servicing_npi,1881946564|A397151100|T2016|2019-10|82|2601|494293.24
182952,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-01|36|206|494074.64
183058,billing_npi,350889532||A0100|2022-08|983|3677|493823.25
183108,servicing_npi,1972678266|A423525800|S5140|2019-10|58|2034|493716.80
183289,billing_npi;servicing_npi,A356797400|A356797400|S5140|2018-11|52|1460|493358.42
183321,billing_npi;servicing_npi,A145323800|A145323800|T2016|2019-02|77|2113|493290.17
183374,servicing_npi,1881946564|A397151100|T2016|2018-02|81|2288|493188.68
183433,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-08|33|1007|493065.40
183462,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-05|71|2124|493015.47
183479,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-08|84|3393|492989.02
183518,servicing_npi,1467598730|A397151100|97153|2021-02|115|7119|492924.39
183635,servicing_npi,1881946564|A397151100|T2016|2018-03|74|2283|492713.26
183651,servicing_npi,1992837033|A302139400|T1019|2020-05|198|6007|492669.78
183720,servicing_npi,1386164366|A565813600|T1013|2021-10|1815|5492|492557.12
183813,billing_npi;servicing_npi,A145323800|A145323800|T2016|2018-11|75|2131|492423.15
183942,servicing_npi,1235218157|A565813600|T1019|2019-03|195|6670|492172.93
184061,servicing_npi,1972678829|A423525800|T2016|2019-10|60|1809|491923.74
184173,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-06|174|5104|491716.67
184193,servicing_npi,1881946564|A397151100|T2016|2018-06|76|2290|491681.25
184307,servicing_npi,1386164366|A565813600|T1013|2021-03|2265|6337|491480.00
184426,billing_npi;servicing_npi,A547165000|A547165000|T2016|2019-09|62|1724|491262.68
184429,servicing_npi,1093834020|A397151100|S5170|2022-02|3219|79939|491253.02
184457,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-03|177|5317|491214.24
184591,servicing_npi,1881946564|A397151100|T2016|2019-01|83|2491|490978.57
184620,servicing_npi,1598830895|A423525800|T2016|2020-08|57|1798|490918.20
184759,servicing_npi,1831386697|A565813600|T1019|2022-03|169|6056|490644.78
184765,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-05|176|5293|490637.41
184876,servicing_npi,1881946564|A397151100|S5140|2020-08|83|2527|490447.14
185037,servicing_npi,1881946564|A397151100|T2016|2018-10|81|2469|490165.85
185051,servicing_npi,1386164366|A565813600|T1013|2019-03|3629|8272|490148.00
185064,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-08|76|2234|490127.49
185088,servicing_npi,1952355877|A268453200|T1019|2020-12|127|5234|490076.45
185113,servicing_npi,1992837033|A302139400|T1019|2019-12|194|5753|490021.42
185268,servicing_npi,1174649644|A585713900|T1019|2018-12|211|5943|489723.66
185324,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-04|35|1076|489615.19
185333,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-04|53|1571|489610.54
185363,servicing_npi,1972678266|A423525800|T2016|2021-06|67|1961|489557.82
185445,servicing_npi,1386164366|A565813600|T1013|2019-09|2762|7215|489377.00
185551,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-03|53|1605|489165.49
185647,servicing_npi,1235218157|A565813600|T1019|2020-11|192|6333|488999.69
185679,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-06|88|2504|488935.67
185824,servicing_npi,1972678829|A423525800|T2016|2020-03|57|1659|488669.14
185841,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-05|53|1567|488634.75
185877,servicing_npi,1881946564|A397151100|T2016|2019-08|77|2436|488567.39
185913,billing_npi;servicing_npi,A356797400|A356797400|S5140|2019-02|53|1392|488503.58
185978,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-01|58|1756|488383.59
185984,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-12|60|1843|488374.66
186047,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-08|178|5047|488289.58
186102,billing_npi;servicing_npi,A981940000|A981940000|T2028|2018-11|180|8744|488192.60
186217,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-06|61|1836|487944.47
186228,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-10|56|1677|487928.01
186401,servicing_npi,1962529289|A477415400|T1019|2021-01|213|7136|487628.31
186431,servicing_npi,1881946564|A397151100|T2016|2018-04|79|2309|487565.31
186784,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-08|70|2137|486855.84
186994,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-08|50|1493|486459.83
187050,servicing_npi,1417316902|A649976700|H0047|2018-07|42|1206|486353.00
187103,servicing_npi,1477628758|A423525800|S5140|2019-07|67|3142|486259.63
187105,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-07|75|2261|486257.26
187327,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-11|56|1602|485818.42
187417,servicing_npi,1992837033|A302139400|T1019|2020-04|197|6137|485657.79
187452,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-01|75|2259|485585.43
187495,servicing_npi,1417316902|A649976700|H0047|2018-12|42|1193|485499.00
187542,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-12|939|945|485397.00
187634,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-01|55|1595|485256.48
187698,servicing_npi,1831386697|A565813600|T1019|2022-04|165|5711|485116.49
187823,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-05|70|3069|484875.43
187825,servicing_npi,1992837033|A302139400|T1019|2019-10|195|5877|484874.34
187866,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-01|1044|1050|484793.53
187869,servicing_npi,1831264290|A423525800|S5140|2019-10|61|2063|484790.60
187896,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-05|83|2458|484727.98
187967,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-04|55|1566|484609.47
188027,servicing_npi,1386164366|A565813600|T1013|2019-12|2591|6814|484501.00
188048,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-05|73|2213|484463.55
188066,servicing_npi,1881946564|A397151100|S5140|2020-11|83|2401|484425.41
188098,servicing_npi,1871753533|799489|S5125|2019-12|173|556|484372.48
188123,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-05|35|1108|484342.91
188175,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-10|71|2149|484250.23
188303,billing_npi;servicing_npi,A097725000|M784450100|S5140|2018-02|68|180|484037.86
188366,servicing_npi,1831264290|A423525800|S5140|2020-02|70|2151|483924.82
188487,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-01|84|2480|483681.24
188494,servicing_npi,1588276885|A304140100|U0004|2020-11|6217|12392|483661.80
188709,servicing_npi,1972678266|A423525800|S5140|2020-11|56|1736|483290.09
188825,servicing_npi,1386164366|A565813600|T1013|2021-08|1853|5594|483079.74
188917,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-04|1027|1034|482924.83
188949,billing_npi;servicing_npi,A528316700|M896650100|T2016|2019-09|83|2567|482879.16
188955,servicing_npi,1093834020|A397151100|S5170|2018-07|2907|80823|482860.34
189012,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-06|55|1555|482775.75
189043,servicing_npi,1972678829|A423525800|T2016|2019-03|59|1854|482731.46
189079,servicing_npi,1093834020|A397151100|S5170|2018-05|2880|79520|482664.00
189115,servicing_npi,1467598730|A397151100|97153|2020-06|97|6966|482597.55
189281,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-04|61|1764|482299.76
189354,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-01|86|2486|482182.78
189367,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-01|73|330|482159.05
189629,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-10|2467|11546|481674.18
189631,servicing_npi,1093834020|A397151100|S5170|2018-09|2999|80710|481668.69
189635,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-07|73|2193|481657.45
189638,servicing_npi,1972678829|A423525800|T2016|2019-12|60|1760|481646.99
189673,billing_npi;servicing_npi,A356797400|A356797400|S5140|2019-08|49|1389|481596.55
189708,servicing_npi,1881946564|A397151100|S5140|2020-10|82|2488|481534.75
189769,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-05|1030|1036|481442.38
189823,servicing_npi,1952355877|A268453200|T1019|2021-04|135|5662|481359.40
190099,billing_npi;servicing_npi,A145323800|A145323800|T2016|2018-02|76|2108|480852.92
190183,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-07|70|2162|480716.24
190219,servicing_npi,1104991066|A423525800|T2016|2021-06|61|2590|480664.48
190343,servicing_npi,1316012263|A423525800|S5140|2020-01|53|1760|480420.08
190421,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-11|86|2391|480275.70
190448,servicing_npi,1598830895|A423525800|T2016|2020-07|56|1719|480244.60
190488,servicing_npi,1063568574|A268453200|T1016|2018-04|1756|8122|480184.81
190506,servicing_npi,1992837033|A302139400|T1019|2020-06|196|5817|480152.25
190562,servicing_npi,1063568574|A268453200|T1016|2018-09|1790|7795|480061.17
190623,servicing_npi,1316012263|A423525800|S5140|2020-04|55|1697|479941.20
190843,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-10|60|1938|479493.72
191016,servicing_npi,1972678829|A423525800|T2016|2019-08|60|1779|479174.56
191045,servicing_npi,1831386697|A565813600|T1019|2022-05|161|5632|479129.33
191062,billing_npi;servicing_npi,A193464300|M784450100|T2016|2019-01|50|1465|479099.13
191284,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-05|31|984|478712.34
191343,servicing_npi,1134200942|A668967200|T2016|2021-08|43|1311|478608.32
191386,billing_npi;servicing_npi,A903215100|A903215100|T2016|2018-02|62|1695|478536.71
191397,servicing_npi,1992837033|A302139400|T1019|2019-08|192|5777|478515.47
191465,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-07|31|961|478400.42
191552,billing_npi;servicing_npi,A452025400|A452025400|T2016|2018-02|65|1167|478258.96
191553,servicing_npi,1386164366|A565813600|T1013|2021-05|2157|5939|478258.00
191622,billing_npi;servicing_npi,A248609100|A248609100|T1019|2018-01|186|4640|478143.63
191867,servicing_npi,1093834020|A397151100|S5170|2018-03|2828|78923|477718.68
192070,servicing_npi,1093834020|A397151100|S5170|2019-02|3153|82576|477352.96
192122,billing_npi,352039915||A0100|2019-04|1675|3992|477269.52
192186,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-01|69|2094|477143.90
192212,billing_npi;servicing_npi,A180173201|A180173201|T1016|2018-05|1943|11648|477109.96
192228,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-03|2442|11835|477094.49
192303,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-08|73|2195|476961.76
192346,servicing_npi,1831264290|A423525800|S5140|2019-08|62|2277|476883.55
192383,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-07|69|2032|476829.98
192393,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-08|54|1580|476809.11
192522,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-01|55|119|476589.95
192683,servicing_npi,1831386697|A565813600|T1019|2021-12|171|6007|476295.66
192756,servicing_npi,1972678266|A423525800|S5140|2019-12|58|2109|476171.13
192826,servicing_npi,1881946564|A397151100|T2016|2019-12|80|2499|476037.31
192983,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-11|53|1525|475772.80
193050,servicing_npi,1386164366|A565813600|T1013|2021-01|2154|6032|475662.00
193065,servicing_npi,1831386697|A565813600|T1019|2021-01|171|5936|475647.25
193130,servicing_npi,1881946564|A397151100|T2016|2019-06|76|2271|475549.32
193153,servicing_npi,1386164366|A565813600|T1013|2021-11|1838|5303|475508.77
193183,billing_npi;servicing_npi,A936718700|A163409700|T2016|2019-08|81|2345|475457.23
193252,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-12|52|1530|475312.57
193305,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-06|71|2027|475214.18
193365,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-04|178|5105|475128.98
193387,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-08|68|2035|475104.48
193487,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-10|50|1474|474926.15
193533,servicing_npi,1093834020|A397151100|S5170|2018-06|2908|79657|474845.43
193858,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-08|31|949|474239.90
193954,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-07|53|1565|474050.04
194150,billing_npi;servicing_npi,A150019800|M784450100|T2016|2019-01|51|1571|473681.90
194195,servicing_npi,1386164366|A565813600|T1013|2019-07|2982|7297|473574.00
194419,servicing_npi,1518560580|A423525800|S5140|2021-01|88|3893|473216.53
194447,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-04|55|1618|473176.07
194505,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-09|52|1507|473077.78
194518,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-12|85|2423|473050.15
194530,servicing_npi,1952355877|A268453200|T1019|2021-06|138|5772|473031.90
194635,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-09|84|2377|472843.19
194636,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-06|179|5080|472841.42
