billing_npi,hcpcs_code,claim_month,state,specialty,paid,claims,paid_per_claim,median_ppc,peers,ppc_delta,excess_paid,z_ppc
1720151046,T1019,2021-08,NY,Home Health Agency,17503808.42,98136,178.36276616124564,143.83972727976294,548,34.523038881482705,3387952.943673187,0.7382737373383903
1134250475,T2016,2021-06,MA,Case Management Agency,13496922.62,1133,11912.553062665489,8928.966217765043,23,2983.5868449004465,3380403.895272206,1.1966156034095938
1356709976,T2033,2022-11,TN,Nursing Home,10007361.67,21295,469.9395008217891,311.4432215500945,32,158.49627927169462,3375178.267090737,0.59294857509117
1356709976,T2033,2018-01,TN,Nursing Home,9567204.74,30915,309.468049167071,200.6405238095238,37,108.82752535754719,3364402.9464285714,0.8518814521929107
1184703415,T1019,2022-01,NY,Home Health Agency,11558436.53,55225,209.29717573562698,148.38387639812436,544,60.91329933750262,3363936.9559135824,1.3650985527176105
1184703415,T1019,2018-11,NY,Home Health Agency,11874719.0,64368,184.48171451652996,132.2465698924731,457,52.23514462405686,3362271.789161292,0.9101835915463031
1518096411,T2016,2018-05,MA,Case Management Agency,11654402.56,1079,10801.11451343837,7685.823223350254,23,3115.2912900881156,3361399.302005077,1.8641957184100453
1245354000,T2016,2019-08,MA,Case Management Agency,10369096.65,870,11918.501896551725,8055.835863013698,23,3862.6660335380266,3360519.4491780833,1.974769555092387
1396756938,T1015,2018-08,CA,General Acute Care Hospital,4524023.9,4843,934.1366714846171,240.35714285714286,65,693.7795286274742,3359974.2571428576,2.089873007532441
1245354000,T2016,2021-04,MA,Case Management Agency,12203469.66,994,12277.132454728371,8904.86419203747,23,3372.268262690901,3352034.6531147556,1.4784932958349812
1720151046,T1019,2021-10,NY,Home Health Agency,17643656.17,97950,180.12921051556918,145.90740944017563,549,34.22180107539356,3352025.415334799,0.5300540905737473
1699725143,A0100,2019-03,CO,Taxi,9940677.0,280758,35.40656722159297,23.467670454545452,145,11.93889676704752,3351940.7785227275,0.18196579521032394
1720151046,T1019,2021-03,NY,Home Health Agency,17518757.95,100175,174.88153681058148,141.45477169281145,546,33.42676511777003,3348526.195672613,0.29005746063807886
1356709976,T2033,2022-05,TN,Nursing Home,9890356.65,22849,432.85730885377916,286.44854700854705,31,146.4087618452321,3345293.7994017084,0.616467683005919
1679525919,G0463,2024-01,OH,General Acute Care Hospital,6623348.65,53319,124.22117162737486,61.59135593220339,73,62.629815695171466,3339359.1430508476,2.001197672219999
1699725143,A0100,2018-09,CO,Taxi,6881874.08,146942,46.83394863279389,24.136369982547993,123,22.697578650245898,3335227.6020244327,0.38753893074761986
1518096411,T2016,2018-11,MA,Case Management Agency,11407614.23,1135,10050.761436123348,7114.783052391799,23,2935.978383731549,3332335.4655353082,1.766781500674863
1396756938,T1015,2019-01,CA,General Acute Care Hospital,4429287.3,4730,936.4243763213531,232.3718243601059,54,704.0525519612472,3330168.570776699,2.4702162988270877
1184703415,T1019,2023-08,NY,Home Health Agency,11934296.21,52359,227.93208827517716,164.38283088957382,556,63.54925738560334,3327375.567452805,1.6613401518408524
1184703415,T1019,2022-09,NY,Home Health Agency,11792940.28,56867,207.3775701197531,148.90230682670668,557,58.475263293046424,3325312.797685671,1.4980227281021552
1356709976,T2033,2018-04,TN,Nursing Home,9137355.78,29415,310.6359265680775,197.70858034321373,35,112.92734622486375,3321757.8892043675,0.8632167966978502
1720151046,T1019,2023-06,NY,Home Health Agency,16315150.52,78992,206.54180828438322,164.507265625,559,42.03454265938322,3320392.5937499995,0.376167513300497
1720151046,T1019,2023-11,NY,Home Health Agency,15831957.99,75964,208.41395911221105,164.71094382511347,558,43.70301528709757,3319855.8532690797,0.2516338167914671
1356709976,T2033,2018-03,TN,Nursing Home,9414550.93,30646,307.2032542583045,198.97741912720033,36,108.22583513110419,3316688.943427819,0.845140950182516
1720151046,T1019,2022-06,NY,Home Health Agency,16826260.79,92110,182.67572239713385,146.71884310510018,554,35.956879292033676,3311988.151589222,0.8653272692166871
1356709976,T2033,2019-11,TN,Nursing Home,9457569.02,26716,354.00393097769125,230.34644328541376,30,123.6574876922775,3303633.441186886,0.8215205344818685
1184703415,T1019,2024-02,NY,Home Health Agency,12160681.71,52862,230.04581192539067,167.5616746834624,555,62.484137241928266,3303036.462882812,1.376742423467455
1538144910,U0003,2022-01,NC,Clinical Lab,8875643.34,115977,76.52934064512792,48.07692307692308,43,28.452417568204837,3299826.0323076923,1.3878293605874192
1356709976,T2033,2023-02,TN,Nursing Home,9195916.01,19508,471.39204480213243,302.37927413615523,32,169.0127706659772,3297101.1301518832,0.5923954406388683
1720151046,T1019,2023-09,NY,Home Health Agency,15960476.18,76576,208.4266112097785,165.3924764890282,555,43.0341347207503,3295381.900376175,1.1078142533704287
1356709976,T2033,2022-04,TN,Nursing Home,9599548.21,22218,432.06176118462514,283.84821663019693,31,148.2135445544282,3293008.532910286,0.614583438919141
1134250475,T2016,2022-03,MA,Case Management Agency,14998927.08,1249,12008.748662930344,9372.610864553315,23,2636.137798377029,3292536.110172909,0.8762623748976273
1699725143,A0100,2019-07,CO,Taxi,10230073.27,292788,34.9402068049237,23.705484234234234,146,11.234722570689463,3289391.9520270266,0.1031568607140029
1356709976,T2033,2021-09,TN,Nursing Home,10192441.61,23842,427.4994383860414,289.63528368794323,31,137.86415469809816,3286957.1763120564,0.5249968568312751
1356709976,T2033,2020-10,TN,Nursing Home,9565384.62,26596,359.65500902391335,236.0695001769468,30,123.58550884696655,3286880.193293922,0.8386126657652099
1184703415,T1019,2023-05,NY,Home Health Agency,12142060.22,53919,225.19075316678723,164.25771543424656,554,60.93303773254067,3285448.4615008603,0.5473388803241328
1518096411,T2016,2018-09,MA,Case Management Agency,11346901.26,1057,10735.00592242195,7626.8426158038155,23,3108.163306618134,3285328.6150953677,1.8201410733918904
1356709976,T2033,2023-05,TN,Nursing Home,9600267.95,20747,462.73041644575113,304.4310294117647,31,158.29938703398642,3284237.382794116,0.5287689544451093
1356709976,T2033,2023-04,TN,Nursing Home,9462546.41,20342,465.17286451676335,304.1215719063545,31,161.05129261040884,3276105.3942809366,0.5243545608656534
1699725143,A0100,2023-06,CO,Taxi,15911059.41,431841,36.844716944430935,29.261910994764396,129,7.58280594966654,3274566.504109948,-0.11053530999590055
1699725143,A0100,2018-10,CO,Taxi,7496962.87,176432,42.492081198422056,23.96109170305677,125,18.530989495365287,3269459.538646288,0.2886313940568654
1245354000,T2016,2019-11,MA,Case Management Agency,9972418.36,883,11293.792027180067,7595.105164556962,23,3698.6868626231044,3265940.499696201,1.87934598447722
1184703415,T1019,2023-11,NY,Home Health Agency,11859230.83,52187,227.24492363998698,164.71094382511347,558,62.533979814873504,3263460.8045988036,0.391522476835739
1184703415,T1019,2022-10,NY,Home Health Agency,11906416.46,53398,222.97495149631075,161.89589307088707,553,61.07905842542368,3261499.5618007737,1.481051894113527
1184703415,T1019,2022-02,NY,Home Health Agency,11189520.68,54006,207.1903247787283,146.82878797778503,543,60.36153680094327,3259885.1564717423,1.3461716542989453
1720151046,T1019,2023-05,NY,Home Health Agency,16909030.71,83096,203.48790206508136,164.25771543424656,554,39.230186630834794,3259871.588275848,0.3258152968776808
1184703415,T1019,2018-10,NY,Home Health Agency,11681742.32,64252,181.8113415924796,131.0822645099905,457,50.72907708248911,3259444.6607040903,0.9058250987983338
1720151046,T1019,2021-02,NY,Home Health Agency,16109297.55,90608,177.79111723026665,141.83838243631658,540,35.95273479395007,3257605.394210228,0.7023824631556668
1184703415,T1019,2022-03,NY,Home Health Agency,11816494.26,58116,203.32600763989262,147.290398912058,551,56.035608727834614,3256565.4368268363,1.531395157145961
1699725143,A0100,2021-06,CO,Taxi,11543529.6,306702,37.63760784083573,27.020168749027533,98,10.617439091808194,3256389.8043357567,0.13069534865503926
1720151046,T1019,2022-07,NY,Home Health Agency,16787959.58,91014,184.45469466235963,148.70357284409852,554,35.75112181826111,3253852.601167217,0.8908173947059045
1356709976,T2033,2019-02,TN,Nursing Home,9102264.6,26721,340.6408667340294,218.93204697986576,31,121.70881975416361,3252181.372651006,0.7575037727352582
1356709976,T2033,2020-08,TN,Nursing Home,9605203.21,26895,357.13713366796804,236.29667471324905,30,120.840458954719,3250004.1435871674,0.7927870139737201
1538144910,U0003,2021-12,NC,Clinical Lab,9817321.63,119410,82.21523850598778,55.0,41,27.215238505987784,3249771.6300000013,1.2520499269175465
1750504064,T2016,2020-06,MA,Case Management Agency,15338132.92,940,16317.162680851065,12862.479237536656,23,3454.6834433144086,3247402.436715544,2.2922053323724443
1699725143,A0100,2021-08,CO,Taxi,11746557.53,301702,38.93430447925436,28.184040530397798,97,10.75026394885656,3243376.133897922,0.15742028252867526
1356709976,T2033,2020-12,TN,Nursing Home,9416337.0,26354,357.30200349093116,234.39522989075653,30,122.90677360017463,3239085.1114590024,0.8408985201653492
1184703415,T1019,2022-07,NY,Home Health Agency,12149415.58,59932,202.72000901021158,148.70357284409852,554,54.01643616611307,3237313.0523074884,1.4040753993653718
1538144910,U0003,2021-10,NC,Clinical Lab,8783571.46,108645,80.8465319158728,51.14942528735632,29,29.69710662851648,3226442.149655173,1.1669884929150516
1184703415,T1019,2023-10,NY,Home Health Agency,11732244.48,51704,226.91173758316572,164.52783510916282,558,62.383902474002895,3225497.2935158457,1.4201254049176333
1245354000,T2016,2019-09,MA,Case Management Agency,9994742.75,858,11648.884324009325,7893.585040322581,23,3755.2992836867434,3222046.785403226,1.891762746675025
1184703415,T1019,2023-04,NY,Home Health Agency,11859587.22,52494,225.92271916790492,164.5573241013688,550,61.36539506653611,3221315.0486227465,0.5636790735186337
1720151046,T1019,2021-09,NY,Home Health Agency,17138550.7,96419,177.75076177931734,144.34750383435585,549,33.403257944961496,3220708.7277952423,0.7324664196016705
1861506560,99213,2024-02,OH,Other,3978871.12,20802,191.27348908758773,36.5405325443787,1509,154.73295654320904,3218754.9620118346,9.532731505095741
1184703415,T1019,2018-09,NY,Home Health Agency,10738497.21,56998,188.40129846661287,132.0240480961924,453,56.377250370420484,3213390.516613227,1.111576224558035
1134250475,T2016,2020-07,MA,Case Management Agency,13589373.83,1032,13167.997897286821,10055.256243386242,23,3112.741653900579,3212349.3868253976,1.2414337947549727
1720151046,T1019,2024-02,NY,Home Health Agency,14660602.95,68325,214.57157628979144,167.5616746834624,555,47.00990160632904,3211951.5272524315,1.0084317210186282
1518096411,T2016,2020-04,MA,Case Management Agency,12708185.82,837,15183.017706093191,11352.198260869565,23,3830.8194452236257,3206395.875652175,2.150069108821393
1184703415,T1019,2024-03,NY,Home Health Agency,11970230.33,52235,229.1611051976644,168.01469724297863,551,61.14640795468577,3193982.619513011,1.3192460320937502
1356709976,T2033,2020-06,TN,Nursing Home,9393072.79,26511,354.30850552600805,233.88483018867925,31,120.4236753373288,3192552.056867924,0.797543806315479
1720151046,T1019,2022-03,NY,Home Health Agency,17311016.7,95857,180.5920976037222,147.290398912058,551,33.3016986916642,3192200.9314868553,0.8716809991866377
1134260078,A0100,2024-04,MO,Secured Transport,4361267.88,106665,40.887525242581916,11.0,330,29.887525242581916,3187952.88,2.689647053216321
1134250475,T2016,2021-04,MA,Case Management Agency,13466070.86,1155,11658.93580952381,8904.86419203747,23,2754.071617486339,3180952.7181967217,1.1561884051243303
1245354000,T2016,2020-08,MA,Case Management Agency,12015035.11,918,13088.27354030501,9627.269297188755,23,3461.0042431162547,3177201.895180722,1.5052491311648977
1356709976,T2033,2021-03,TN,Nursing Home,9338502.27,26117,357.56412566527547,236.21924451763414,30,121.34488114764133,3169164.2609329484,0.8354979142084548
1184703415,T1019,2023-07,NY,Home Health Agency,11751739.05,51997,226.0080206550378,165.08683929692407,557,60.92118135811373,3167718.6670778394,0.5480575607702108
1750504064,T2016,2024-08,MA,Case Management Agency,9614873.86,708,13580.330310734462,9107.211325,23,4473.118985734462,3166968.241899999,1.9617902765783515
1720151046,T1019,2022-08,NY,Home Health Agency,16983717.59,92328,183.94980493458107,149.66473655789557,553,34.2850683766855,3165471.793082619,0.8764611204701303
1134250475,T2016,2021-05,MA,Case Management Agency,14088135.06,1224,11509.914264705883,8927.487217630855,23,2582.427047075029,3160890.7056198353,1.0130844307354367
1720151046,T1019,2021-11,NY,Home Health Agency,17132989.07,95984,178.49838587681282,145.59509095318944,543,32.90329492362338,3158189.8599490663,0.5164790747827178
1245354000,T2016,2020-10,MA,Case Management Agency,12504826.15,984,12708.156656504065,9499.669675516225,23,3208.48698098784,3157151.1892920346,1.3917391009136386
1356709976,T2033,2021-01,TN,Nursing Home,9375981.26,26336,356.01386922843255,236.2133955025693,30,119.80047372586324,3155065.2760443343,0.8072411438075483
1346974763,H0038,2023-01,AZ,Mental Health Center,4666157.32,17762,262.7044994933003,85.10368897724763,40,177.6008105160527,3154545.5963861276,-0.12576777486076848
1720151046,T1019,2024-10,NY,Home Health Agency,13463559.46,64064,210.1579586038961,160.92179999256064,548,49.23615861133547,3154265.2652765955,1.0603003219361473
1245354000,T2016,2020-07,MA,Case Management Agency,11690745.88,849,13770.01870435807,10055.256243386242,23,3714.7624609718277,3153833.3293650816,1.5426514291593119
1699725143,A0100,2019-06,CO,Taxi,9345749.62,256828,36.38913833382653,24.1474025974026,143,12.24173573642393,3144020.505714285,0.14724793098327602
1073854451,H2016,2019-07,NJ,Day Training/Habilitation,3494486.13,965,3621.2291502590674,369.0967383451899,38,3252.1324119138776,3138307.777496892,1.8635906224742624
1861506560,99213,2024-01,OH,Other,4066206.44,23699,171.5771315245369,39.275,1571,132.3021315245369,3135428.215,8.620137649781377
1184703415,T1019,2022-04,NY,Home Health Agency,11968616.62,59763,200.2680022756555,147.82035555555555,551,52.447646720099954,3134428.7109333337,1.423602166450082
1356709976,T2033,2020-07,TN,Nursing Home,9502864.58,26804,354.53158409192656,237.63204155378332,30,116.89954253814324,3133375.338192391,0.7882723477593582
1720151046,T1019,2024-04,NY,Home Health Agency,15084661.85,70608,213.63955713233628,169.29894878706202,551,44.34060834527426,3130801.674043125,0.6933858306523201
1720151046,T1019,2021-12,NY,Home Health Agency,17252299.93,96447,178.8785543355418,146.44140478668055,545,32.43714954886124,3128465.7625390203,0.6816825440059474
1134250475,T2016,2022-02,MA,Case Management Agency,13361960.58,1203,11107.199152119701,8509.770765957446,23,2597.4283861622553,3124706.3485531933,0.9000528554801344
1518096411,T2016,2018-10,MA,Case Management Agency,11697889.77,1079,10841.417766450417,7946.574048257373,23,2894.843718193044,3123536.3719302947,1.7425706396181726
1245354000,T2016,2019-10,MA,Case Management Agency,10304636.92,882,11683.261814058957,8145.607016129033,23,3537.654797929924,3120211.531774193,1.7809394166950219
1356709976,T2033,2020-09,TN,Nursing Home,9245399.36,25868,357.40680995824954,237.49381194532617,30,119.91299801292337,3101909.4325983017,0.796031365139336
1245354000,T2016,2020-01,MA,Case Management Agency,10601020.78,923,11485.396294691223,8126.2595612009245,23,3359.136733490299,3100483.2050115457,1.7202695958765957
1720151046,T1019,2024-09,NY,Home Health Agency,12965346.25,60547,214.13688952384098,162.95136002478336,546,51.18552949905762,3099130.254579442,0.930082681868368
1720151046,T1019,2022-05,NY,Home Health Agency,16968670.52,94192,180.14980592831662,147.26278523780417,556,32.88702069051246,3097694.2528807493,0.8337345366117808
1346974763,H0015,2023-02,AZ,Mental Health Center,6065444.0,3680,1648.2184782608695,806.5360302640051,26,841.6824479968643,3097391.4086284605,0.06409201159921585
1356709976,T2033,2022-01,TN,Nursing Home,10233712.15,23757,430.76618049417016,300.5485383244207,29,130.21764216974947,3093580.525026738,0.538825131299923
1699725143,A0100,2020-09,CO,Taxi,8926679.17,238788,37.38328211635425,24.434833581718827,111,12.948448534635425,3091934.128688524,0.17284370029784374
1720151046,T1019,2024-08,NY,Home Health Agency,13469049.36,62966,213.90987771178095,164.84464687088055,545,49.0652308409004,3089441.3251281343,0.9444066942516091
1134250475,T2016,2021-03,MA,Case Management Agency,14068331.56,1139,12351.476347673399,9641.817780612244,23,2709.658567061155,3086301.107882655,1.0608983324276031
1245354000,T2016,2019-12,MA,Case Management Agency,10376045.23,987,10512.710466058765,7385.838172839506,23,3126.8722932192586,3086222.953407408,1.6073996492533407
1356709976,T2033,2021-11,TN,Nursing Home,10032397.74,23511,426.7108051550338,295.460568627451,29,131.25023652758284,3085824.311,0.5134776147326594
1720151046,T1019,2024-05,NY,Home Health Agency,15317739.47,71690,213.66633379829824,170.63684673800483,545,43.029487060293405,3084783.927352434,0.9390587494051912
1518096411,T2016,2018-02,MA,Case Management Agency,10488714.47,1018,10303.25586444008,7279.215788336934,23,3024.040076103146,3078472.7974730027,2.0670640514572742
1184703415,T1019,2022-06,NY,Home Health Agency,11326234.51,56231,201.4233164980171,146.71884310510018,554,54.704473392916924,3076087.2433571117,1.3890389075293814
1720151046,T1019,2023-04,NY,Home Health Agency,16046258.51,78828,203.56039110468362,164.5573241013688,550,39.00306700331481,3074533.7657373,0.32959501390140133
1699725143,A0100,2019-01,CO,Taxi,9456472.15,268236,35.25429901280962,23.79385964912281,151,11.46043936368681,3074102.413157895,0.15643950820773347
1356709976,T2033,2022-06,TN,Nursing Home,9459866.95,22135,427.37144567427146,288.55469796905487,32,138.81674770521659,3072708.710454969,0.6082523174234153
1356709976,T2033,2020-02,TN,Nursing Home,9077875.38,26201,346.4705690622496,229.26355851569934,31,117.20701054655024,3070940.8833301626,0.7995135419563839
1699725143,A0100,2019-02,CO,Taxi,9053997.38,258421,35.03584221096583,23.160112576979348,144,11.875729633986484,3068937.927744421,0.1501936504754852
1356709976,T2033,2021-12,TN,Nursing Home,10218193.98,23829,428.8133778169458,300.1317915904936,29,128.68158622645217,3066353.5181901287,0.5382018087944168
1245354000,T2016,2020-09,MA,Case Management Agency,11922179.52,970,12290.906721649484,9133.083119266055,23,3157.823602383429,3063088.894311926,1.381762506998494
1518098359,T1019,2021-10,MA,Case Management Agency,25836370.0,242277,106.63979659645777,94.02967999126255,70,12.610116605195216,3055141.2207568814,-0.2783520625900228
1134260078,A0100,2021-03,MO,Secured Transport,3520731.47,155782,22.600374048349618,3.0163132185267543,56,19.584060829822864,3050844.1641914654,4.120790810355927
1356709976,T2033,2023-06,TN,Nursing Home,9392838.65,20182,465.40673124566445,314.2409736308316,31,151.16575761483284,3050827.3201825563,0.5516398347074134
1518096411,T2016,2018-12,MA,Case Management Agency,11721000.76,1162,10086.919759036144,7463.04976744186,23,2623.8699915942834,3048936.9302325575,1.5690554450487515
1184703415,T1019,2023-02,NY,Home Health Agency,11421303.32,50891,224.42678115973357,164.55878578479764,553,59.86799537493593,3046742.1526258644,0.5851852415392521
1134260078,A0100,2022-02,MO,Secured Transport,3546980.28,167977,21.115868720122396,3.0,48,18.115868720122396,3043049.28,1.939285614777575
1134260078,A0100,2024-03,MO,Secured Transport,4255838.43,110303,38.58316120141791,11.0,317,27.58316120141791,3042505.4299999997,2.5724002841322973
1134250475,T2016,2024-07,MA,Case Management Agency,13599613.01,1171,11613.67464560205,9019.719864253395,23,2593.954781348655,3037521.0489592752,1.0663895692755319
1184703415,T1019,2024-07,NY,Home Health Agency,11676622.85,50956,229.15108819373577,169.5652697017586,546,59.585818491977165,3036254.967077188,1.2447151986619303
1356709976,T2033,2018-02,TN,Nursing Home,8579617.96,27858,307.97680953406564,199.04973086439054,36,108.9270786696751,3034490.557579809,0.8217382538355211
1396756938,T1015,2018-11,CA,General Acute Care Hospital,4001510.8,4272,936.6832397003745,226.62631578947367,51,710.0569239109009,3033363.1789473686,2.5889308053709086
1356709976,T2033,2018-06,TN,Nursing Home,9119525.05,32310,282.25085267718976,188.56820276743528,34,93.68264990975447,3026886.418584167,0.9426934750555448
1184703415,T1019,2024-01,NY,Home Health Agency,11419016.56,50301,227.01370867378384,166.84817117010186,554,60.165537503681975,3026386.701972707,1.3009855275144047
1720151046,T1019,2023-03,NY,Home Health Agency,17067648.19,85113,200.52927508136244,165.02191356982522,548,35.507361511537226,3022138.060331468,0.2924209694240549
1275849283,00003,2018-12,CA,Family Medicine,9330987.68,33059,282.2525690432257,190.86,72,91.3925690432257,3021346.9399999985,0.40608867514748137
1134260078,A0100,2021-06,MO,Secured Transport,3492656.55,157903,22.119000588969175,3.0,55,19.119000588969175,3018947.55,4.3745146870510245
1699725143,A0100,2020-08,CO,Taxi,8425606.97,225925,37.29382303861902,24.00602409638554,107,13.287798942233476,3002045.9760240978,0.152133323928221
1699725143,A0100,2021-09,CO,Taxi,10792888.71,283191,38.111693909764085,27.54110822164433,93,10.570585688119756,2993494.731604322,0.09660748664985687
1184703415,T1019,2024-04,NY,Home Health Agency,11453019.61,49976,229.17039398911476,169.29894878706202,551,59.87144520205274,2992135.345417788,0.9764692277431839
1396756938,T1015,2019-04,CA,General Acute Care Hospital,3992908.8,4273,934.4509244090802,234.8941176470588,59,699.5568067620214,2989206.2352941176,1.7804613710024197
1184703415,T1019,2024-05,NY,Home Health Agency,11787337.71,51568,228.57853145361466,170.63684673800483,545,57.941684715609824,2987936.7974145673,1.301954917602121
1356709976,T2033,2018-05,TN,Nursing Home,9378832.45,33578,279.31480284710227,190.33361788617884,33,88.98118496092343,2987810.228617887,0.7341201744502611
1245354000,T2016,2020-11,MA,Case Management Agency,12057144.38,966,12481.515921325052,9389.724041916168,23,3091.7918794088837,2986670.955508982,1.329021632222839
1396756938,T1015,2018-12,CA,General Acute Care Hospital,3916366.3,4189,934.9167581761757,222.90523809523808,52,712.0115200809375,2982616.2576190475,2.9109000978541486
1134260078,A0100,2024-02,MO,Secured Transport,4320917.49,125786,34.35133870224031,10.685714285714285,305,23.66562441652603,2976804.232857143,2.1393897895345715
1275849283,00003,2019-12,CA,Family Medicine,9797083.12,34289,285.72087608270874,199.03,72,86.69087608270874,2972543.45,0.10915107579422534
